job_simp,job_state,seniority,hourly,Herramienta,Requerido
other scientist,KY,na,0,Excel,0
data engineer,IL,senior,0,Excel,0
data engineer,CA,senior,0,Excel,1
other data,CA,na,0,Excel,1
data scientist,OH,senior,0,Excel,1
data scientist,IL,na,0,Excel,0
data scientist,IL,senior,0,Excel,1
data engineer,IA,senior,0,Excel,1
data scientist,WA,senior,0,Excel,0
analyst,IA,na,0,Excel,1
director,MA,na,0,Excel,1
other scientist,MA,senior,0,Excel,0
analyst,PA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,0
data scientist,WA,senior,0,Excel,0
other scientist,NE,na,1,Excel,0
analyst,TN,senior,1,Excel,1
director,IL,na,0,Excel,0
other scientist,TX,senior,0,Excel,1
data scientist,TX,na,0,Excel,0
other scientist,NC,senior,0,Excel,1
analyst,AL,na,0,Excel,1
other scientist,NC,senior,0,Excel,0
director,NJ,na,0,Excel,1
analyst,PA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,0
data scientist,NY,na,0,Excel,0
other scientist,NC,senior,0,Excel,1
data scientist,NM,na,0,Excel,1
data scientist,MO,na,0,Excel,0
data scientist,VA,na,0,Excel,0
data engineer,MA,na,0,Excel,1
data scientist,WA,na,0,Excel,0
data scientist,UT,senior,0,Excel,0
data scientist,NJ,na,0,Excel,1
mle,CA,senior,0,Excel,0
data scientist,CA,na,0,Excel,0
other data,VA,na,0,Excel,0
other scientist,NY,senior,0,Excel,0
data scientist,CA,na,0,Excel,0
data scientist,CA,na,0,Excel,0
data scientist,CA,na,0,Excel,1
data scientist,NY,na,0,Excel,1
data scientist,NY,na,0,Excel,0
data engineer,PA,na,0,Excel,1
other scientist,MA,senior,0,Excel,0
data scientist,CA,na,0,Excel,0
other data,MD,na,0,Excel,1
analyst,FL,na,0,Excel,0
data engineer,TX,na,0,Excel,0
data engineer,DC,na,0,Excel,1
data engineer,VA,na,0,Excel,0
data engineer,CA,na,0,Excel,0
data scientist,VA,na,0,Excel,1
data scientist,CA,na,0,Excel,1
data scientist,CA,na,0,Excel,0
data scientist,NC,senior,0,Excel,1
data scientist,CA,na,0,Excel,1
data scientist,CA,na,0,Excel,0
data scientist,VA,na,0,Excel,0
analyst,NY,na,0,Excel,1
data scientist,NY,na,0,Excel,0
data scientist,NY,na,0,Excel,0
data engineer,CA,na,0,Excel,0
data scientist,CA,na,0,Excel,0
data scientist,NY,na,0,Excel,1
data scientist,NY,na,0,Excel,1
data scientist,MA,na,0,Excel,1
data scientist,NY,na,0,Excel,1
data engineer,NY,na,0,Excel,1
analyst,PA,na,0,Excel,0
data scientist,MA,na,0,Excel,0
data scientist,NY,senior,0,Excel,0
other scientist,NY,senior,0,Excel,0
analyst,VA,na,0,Excel,1
data engineer,OR,na,0,Excel,0
director,MA,na,0,Excel,0
mle,CA,na,0,Excel,0
data scientist,CA,na,0,Excel,1
data scientist,WA,senior,0,Excel,1
data scientist,NY,senior,0,Excel,0
analyst,IL,na,0,Excel,0
data engineer,CA,senior,0,Excel,0
analyst,NY,na,0,Excel,1
other scientist,KY,na,0,Excel,0
Consultant,CT,na,0,Excel,1
manager,MA,na,0,Excel,1
analyst,NY,na,0,Excel,1
data engineer,CA,na,0,Excel,1
data scientist,NY,na,0,Excel,0
mle,VA,na,0,Excel,0
data scientist,MD,senior,0,Excel,1
data scientist,MD,na,0,Excel,1
data scientist,CA,senior,0,Excel,0
other scientist,MA,senior,0,Excel,1
mle,KS,na,0,Excel,1
analyst,CA,na,0,Excel,1
data engineer,TX,na,0,Excel,1
other scientist,TX,na,1,Excel,0
other scientist,IL,na,0,Excel,0
data scientist,CA,senior,0,Excel,0
data engineer,AZ,na,0,Excel,0
data scientist,NY,na,0,Excel,0
data scientist,MA,na,0,Excel,0
other scientist,MD,senior,0,Excel,0
data scientist,MA,na,0,Excel,1
data engineer,NY,na,0,Excel,1
other scientist,CA,na,0,Excel,1
data scientist,NY,na,0,Excel,1
data engineer,MA,na,0,Excel,1
mle,PA,senior,0,Excel,0
data scientist,NY,na,0,Excel,0
data scientist,IL,senior,0,Excel,1
data scientist,CA,senior,0,Excel,1
data scientist,NY,na,0,Excel,1
other scientist,CO,na,1,Excel,0
data engineer,NC,na,0,Excel,1
analyst,UT,na,0,Excel,1
data engineer,CA,na,0,Excel,1
other scientist,MA,na,0,Excel,0
data scientist,CA,senior,0,Excel,1
analyst,CA,na,0,Excel,1
analyst,NY,senior,0,Excel,0
manager,CA,na,0,Excel,0
other data,CA,na,0,Excel,1
data scientist,NY,senior,0,Excel,0
data engineer,TN,senior,0,Excel,0
data scientist,NY,na,0,Excel,1
data scientist,CO,senior,0,Excel,1
data engineer,CO,na,0,Excel,0
other scientist,WI,na,0,Excel,0
data engineer,TN,senior,0,Excel,1
data engineer,MD,na,0,Excel,0
data scientist,MA,senior,0,Excel,0
director,IL,na,0,Excel,0
mle,NY,na,0,Excel,1
other data,MA,senior,0,Excel,0
other scientist,CA,na,0,Excel,0
other scientist,MD,na,0,Excel,1
other scientist,DE,na,1,Excel,0
other scientist,NC,na,0,Excel,1
analyst,OH,na,0,Excel,0
analyst,MA,na,0,Excel,0
data engineer,IN,senior,0,Excel,0
analyst,FL,na,0,Excel,1
analyst,NY,na,0,Excel,1
data scientist,IL,senior,0,Excel,1
other data,VA,senior,0,Excel,0
other scientist,MA,na,1,Excel,1
other scientist,NC,senior,0,Excel,1
other scientist,CA,na,0,Excel,0
other scientist,NY,na,0,Excel,1
manager,CA,na,0,Excel,1
other scientist,GA,senior,0,Excel,1
data scientist,GA,na,0,Excel,1
data scientist,CA,na,0,Excel,1
data engineer,MA,na,0,Excel,1
other scientist,MA,na,0,Excel,1
analyst,CA,senior,0,Excel,0
other data,PA,senior,0,Excel,0
manager,MA,na,0,Excel,1
other scientist,MA,senior,0,Excel,0
data engineer,TN,senior,0,Excel,0
other scientist,PA,na,0,Excel,1
other scientist,OH,na,0,Excel,0
manager,PA,na,0,Excel,1
analyst,UT,na,0,Excel,0
other data,MA,na,0,Excel,1
analyst,UT,na,0,Excel,1
data engineer,AL,na,0,Excel,1
analyst,WI,na,0,Excel,1
data scientist,NY,senior,0,Excel,1
analyst,NY,na,0,Excel,1
analyst,VA,senior,0,Excel,0
analyst,NY,senior,0,Excel,1
data engineer,VA,senior,0,Excel,0
data engineer,NC,senior,0,Excel,0
other data,MA,na,0,Excel,1
other data,IN,na,0,Excel,1
data scientist,MA,na,0,Excel,0
data scientist,NY,na,0,Excel,0
manager,PA,na,0,Excel,0
other scientist,CA,na,0,Excel,1
data engineer,AZ,senior,0,Excel,0
data scientist,MA,senior,0,Excel,0
analyst,CA,senior,0,Excel,0
other data,MA,na,0,Excel,1
other scientist,MA,na,0,Excel,1
data scientist,FL,senior,0,Excel,0
data engineer,VA,na,0,Excel,0
data engineer,AZ,na,0,Excel,0
data scientist,CA,senior,0,Excel,1
other data,MO,na,0,Excel,1
data engineer,VA,na,0,Excel,0
Consultant,IL,na,0,Excel,0
data scientist,MA,na,0,Excel,1
data engineer,TX,senior,0,Excel,0
other scientist,MD,na,0,Excel,0
data engineer,IL,na,0,Excel,1
data engineer,IL,senior,0,Excel,0
other scientist,MA,na,0,Excel,0
manager,CA,na,0,Excel,0
other scientist,KY,na,0,Excel,0
data scientist,CA,na,0,Excel,1
data engineer,VA,na,0,Excel,0
data engineer,CA,na,0,Excel,0
data engineer,CA,senior,0,Excel,1
other data,CA,na,0,Excel,1
data scientist,OH,senior,0,Excel,1
data engineer,IA,senior,0,Excel,1
other scientist,CA,na,0,Excel,1
data scientist,WA,senior,0,Excel,0
analyst,IA,na,0,Excel,1
director,MA,na,0,Excel,1
director,MA,na,0,Excel,0
other scientist,MA,senior,0,Excel,0
analyst,PA,senior,0,Excel,1
other scientist,CA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,0
manager,CA,na,0,Excel,1
data scientist,WA,senior,0,Excel,0
data engineer,IL,na,0,Excel,0
director,IL,na,0,Excel,0
other scientist,NE,na,1,Excel,0
analyst,TN,senior,1,Excel,1
analyst,NJ,senior,0,Excel,1
data scientist,TX,na,0,Excel,0
other scientist,TX,senior,0,Excel,1
other scientist,NC,senior,0,Excel,1
analyst,AL,na,0,Excel,1
other scientist,NC,senior,0,Excel,0
data scientist,PA,na,0,Excel,0
data scientist,MD,senior,0,Excel,1
director,NJ,na,0,Excel,1
data engineer,VA,na,0,Excel,1
analyst,PA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,1
data engineer,CA,senior,0,Excel,0
analyst,NY,senior,0,Excel,1
other scientist,MA,senior,0,Excel,1
data scientist,NY,na,0,Excel,0
analyst,CA,na,0,Excel,1
other scientist,NC,senior,0,Excel,1
other scientist,MA,senior,0,Excel,0
mle,PA,na,0,Excel,0
analyst,WA,na,0,Excel,1
analyst,MD,senior,0,Excel,0
other scientist,MA,senior,0,Excel,0
analyst,PA,senior,0,Excel,1
other data,CA,senior,0,Excel,0
other scientist,MD,na,0,Excel,1
other scientist,MA,na,1,Excel,1
other scientist,MD,na,0,Excel,0
manager,MA,na,0,Excel,1
director,MA,na,0,Excel,0
data engineer,CA,senior,0,Excel,0
data scientist,CA,senior,0,Excel,0
data scientist,WA,na,0,Excel,0
Consultant,CT,na,0,Excel,1
other scientist,MD,na,0,Excel,0
analyst,NY,na,0,Excel,1
data engineer,CA,na,0,Excel,1
data scientist,NJ,na,0,Excel,1
data scientist,NY,na,0,Excel,0
data scientist,MO,na,0,Excel,1
mle,VA,na,0,Excel,0
data scientist,MD,na,0,Excel,1
data scientist,CA,senior,0,Excel,0
other scientist,MA,senior,0,Excel,1
analyst,CA,na,0,Excel,1
mle,KS,na,0,Excel,1
data engineer,TX,na,0,Excel,1
other scientist,TX,na,1,Excel,0
data scientist,CA,senior,0,Excel,0
other scientist,IL,na,0,Excel,0
data engineer,AZ,na,0,Excel,0
other scientist,MD,senior,0,Excel,0
data scientist,MA,na,0,Excel,1
data scientist,OH,senior,0,Excel,0
data scientist,VA,senior,0,Excel,0
data scientist,DC,na,0,Excel,0
other scientist,CA,na,0,Excel,1
data engineer,MA,na,0,Excel,1
data scientist,NY,na,0,Excel,0
data scientist,NY,na,0,Excel,1
data scientist,IL,senior,0,Excel,1
mle,PA,senior,0,Excel,0
data scientist,CA,senior,0,Excel,1
other scientist,CO,na,1,Excel,0
analyst,UT,na,0,Excel,1
data scientist,NY,na,0,Excel,1
data scientist,AZ,na,0,Excel,1
data scientist,CA,na,0,Excel,0
data engineer,NC,na,0,Excel,1
data engineer,CA,na,0,Excel,1
data scientist,CA,na,0,Excel,0
other scientist,MA,na,0,Excel,0
data scientist,CA,senior,0,Excel,1
data scientist,VA,jr,0,Excel,1
data scientist,MI,senior,0,Excel,1
analyst,CA,na,0,Excel,1
other data,NY,na,0,Excel,1
manager,CA,na,0,Excel,0
analyst,NY,senior,0,Excel,0
other data,CA,na,0,Excel,1
data scientist,MD,senior,0,Excel,1
data scientist,WA,na,0,Excel,0
data engineer,TN,senior,0,Excel,0
data scientist,NY,senior,0,Excel,0
data engineer,CO,na,0,Excel,0
other scientist,WI,na,0,Excel,0
data engineer,TN,senior,0,Excel,1
data engineer,MD,na,0,Excel,0
data scientist,MA,senior,0,Excel,0
director,IL,na,0,Excel,0
mle,NY,na,0,Excel,1
other data,MA,senior,0,Excel,0
other scientist,DE,na,1,Excel,0
other scientist,CA,na,0,Excel,0
other scientist,MD,na,0,Excel,1
data scientist,PA,na,0,Excel,0
other scientist,NC,na,0,Excel,1
other scientist,CA,senior,0,Excel,1
analyst,OH,na,0,Excel,0
data engineer,IN,senior,0,Excel,0
analyst,FL,na,0,Excel,1
analyst,MA,na,0,Excel,0
analyst,NY,na,0,Excel,1
data scientist,IL,senior,0,Excel,1
other data,VA,senior,0,Excel,0
other scientist,MA,na,1,Excel,1
other scientist,NC,senior,0,Excel,1
other scientist,CA,na,0,Excel,0
manager,CA,na,0,Excel,1
other scientist,GA,senior,0,Excel,1
other scientist,NY,na,0,Excel,1
other scientist,MA,na,0,Excel,1
data engineer,MA,na,0,Excel,1
mle,CA,na,0,Excel,1
analyst,CA,senior,0,Excel,0
manager,MA,na,0,Excel,1
data engineer,CA,na,0,Excel,1
other data,PA,senior,0,Excel,0
other scientist,MA,senior,0,Excel,0
data engineer,TN,senior,0,Excel,0
other scientist,PA,na,0,Excel,1
manager,PA,na,0,Excel,1
other scientist,OH,na,0,Excel,0
